Servo Motion,Servo Position,Flex Value,EMG Value,EMG Voltage
Finger Closing,132,343,983,4804.5
Finger Closing,133,342,984,4809.38
Finger Closing,134,338,983,4804.5
Finger Closing,135,335,984,4809.38
Finger Closing,136,330,984,4809.38
Finger Closing,137,331,984,4809.38
Finger Closing,138,328,984,4809.38
Finger Closing,139,327,984,4809.38
Finger Closing,140,324,984,4809.38
Finger Closing,141,325,984,4809.38
Finger Closing,142,323,983,4804.5
Finger Closing,143,319,984,4809.38
Finger Closing,144,316,984,4809.38
Finger Closing,145,313,985,4814.27
Finger Closing,146,312,984,4809.38
Finger Closing,147,310,983,4804.5
Finger Closing,148,308,984,4809.38
Finger Closing,149,313,984,4809.38
Finger Closing,150,307,984,4809.38
Finger Closing,151,305,984,4809.38
Finger Closing,152,304,983,4804.5
Finger Closing,153,303,984,4809.38
Finger Closing,154,301,984,4809.38
Finger Closing,155,299,984,4809.38
Finger Closing,156,297,983,4804.5
Finger Closing,157,295,984,4809.38
Finger Closing,158,295,984,4809.38
Finger Closing,159,293,984,4809.38
Finger Closing,160,290,984,4809.38
Finger Closing,161,288,984,4809.38
Finger Closing,162,286,984,4809.38
Finger Closing,163,284,983,4804.5
Finger Closing,164,282,984,4809.38
Finger Closing,165,281,984,4809.38
Finger Closing,166,281,984,4809.38
Finger Closing,167,281,984,4809.38
Finger Closing,168,280,983,4804.5
Finger Closing,169,280,984,4809.38
Finger Closing,170,281,984,4809.38
Finger Closing,171,281,983,4804.5
Finger Closing,172,283,983,4804.5
Finger Closing,173,283,984,4809.38
Finger Closing,174,283,985,4814.27
Finger Closing,175,283,985,4814.27
Finger Closing,176,284,984,4809.38
Finger Closing,177,284,984,4809.38
Finger Closing,178,284,984,4809.38
Finger Closing,179,285,984,4809.38
Finger Closing,180,285,984,4809.38
Finger Opening,180,286,984,4809.38
Finger Opening,179,285,984,4809.38
Finger Opening,178,287,985,4814.27
Finger Opening,177,289,984,4809.38
Finger Opening,176,290,984,4809.38
Finger Opening,175,290,985,4814.27
Finger Opening,174,290,984,4809.38
Finger Opening,173,290,984,4809.38
Finger Opening,172,290,984,4809.38
Finger Opening,171,291,984,4809.38
Finger Opening,170,290,984,4809.38
Finger Opening,169,291,984,4809.38
Finger Opening,168,290,984,4809.38
Finger Opening,167,291,984,4809.38
Finger Opening,166,291,984,4809.38
Finger Opening,165,291,984,4809.38
Finger Opening,164,291,984,4809.38
Finger Opening,163,292,984,4809.38
Finger Opening,162,292,985,4814.27
Finger Opening,161,292,984,4809.38
Finger Opening,160,292,984,4809.38
Finger Opening,159,292,984,4809.38
Finger Opening,158,292,984,4809.38
Finger Opening,157,292,984,4809.38
Finger Opening,156,292,983,4804.5
Finger Opening,155,293,983,4804.5
Finger Opening,154,293,984,4809.38
Finger Opening,153,293,984,4809.38
Finger Opening,152,297,984,4809.38
Finger Opening,151,300,984,4809.38
Finger Opening,150,304,984,4809.38
Finger Opening,149,312,984,4809.38
Finger Opening,148,323,984,4809.38
Finger Opening,147,332,983,4804.5
Finger Opening,146,339,985,4814.27
Finger Opening,145,345,984,4809.38
Finger Opening,144,352,984,4809.38
Finger Opening,143,357,984,4809.38
Finger Opening,142,361,984,4809.38
Finger Opening,141,363,984,4809.38
Finger Opening,140,365,984,4809.38
Finger Opening,139,366,984,4809.38
Finger Opening,138,366,984,4809.38
Finger Opening,137,366,984,4809.38
Finger Opening,136,366,984,4809.38
Finger Opening,135,367,984,4809.38
Finger Opening,134,367,983,4804.5
Finger Opening,133,368,984,4809.38
Finger Opening,132,370,983,4804.5
Finger Opening,131,371,984,4809.38
Finger Opening,130,369,984,4809.38
Finger Opening,129,373,985,4814.27
Finger Opening,128,375,984,4809.38
Finger Opening,127,379,984,4809.38
Finger Opening,126,381,983,4804.5
Finger Opening,125,381,984,4809.38
Finger Opening,124,383,984,4809.38
Finger Opening,123,384,984,4809.38
Finger Opening,122,385,984,4809.38
Finger Opening,121,387,984,4809.38
Finger Opening,120,388,984,4809.38
Finger Opening,119,388,984,4809.38
Finger Opening,118,389,984,4809.38
Finger Opening,117,389,985,4814.27
Finger Opening,116,389,984,4809.38
Finger Opening,115,390,984,4809.38
Finger Opening,114,390,984,4809.38
Finger Opening,113,389,984,4809.38
Finger Opening,112,389,985,4814.27
Finger Opening,111,389,984,4809.38
Finger Opening,110,389,984,4809.38
Finger Opening,109,388,984,4809.38
Finger Opening,108,387,984,4809.38
Finger Opening,107,386,984,4809.38
Finger Opening,106,386,984,4809.38
Finger Opening,105,386,984,4809.38
Finger Opening,104,385,984,4809.38
Finger Opening,103,385,984,4809.38
Finger Opening,102,385,984,4809.38
Finger Opening,101,385,985,4814.27
Finger Opening,100,385,985,4814.27
Finger Opening,99,386,985,4814.27
Finger Opening,98,385,985,4814.27
Finger Opening,97,386,984,4809.38
Finger Opening,96,387,984,4809.38
Finger Opening,95,388,984,4809.38
Finger Opening,94,390,985,4814.27
Finger Opening,93,391,984,4809.38
Finger Opening,92,395,984,4809.38
Finger Opening,91,398,984,4809.38
Finger Opening,90,400,984,4809.38
Finger Closing,90,401,985,4814.27
Finger Closing,91,401,985,4814.27
Finger Closing,92,402,984,4809.38
Finger Closing,93,403,984,4809.38
Finger Closing,94,404,985,4814.27
Finger Closing,95,404,984,4809.38
Finger Closing,96,404,983,4804.5
Finger Closing,97,404,984,4809.38
Finger Closing,98,404,984,4809.38
Finger Closing,99,405,830,4056.7
Finger Closing,100,405,983,4804.5
Finger Closing,101,405,935,4569.89
Finger Closing,102,405,984,4809.38
Finger Closing,103,405,984,4809.38
Finger Closing,104,405,984,4809.38
Finger Closing,105,404,984,4809.38
Finger Closing,106,402,984,4809.38
Finger Closing,107,403,985,4814.27
Finger Closing,108,400,984,4809.38
Finger Closing,109,398,984,4809.38
Finger Closing,110,397,984,4809.38
Finger Closing,111,393,984,4809.38
Finger Closing,112,391,984,4809.38
Finger Closing,113,387,984,4809.38
Finger Closing,114,381,984,4809.38
Finger Closing,115,374,920,4496.58
Finger Closing,116,371,910,4447.7
Finger Closing,117,369,983,4804.5
Finger Closing,118,368,984,4809.38
Finger Closing,119,368,983,4804.5
Finger Closing,120,366,983,4804.5
Finger Closing,121,362,984,4809.38
Finger Closing,122,360,984,4809.38
Finger Closing,123,358,984,4809.38
Finger Closing,124,356,970,4740.96
Finger Closing,125,353,984,4809.38
Finger Closing,126,351,853,4169.11
Finger Closing,127,346,984,4809.38
Finger Closing,128,342,984,4809.38
Finger Closing,129,338,984,4809.38
Finger Closing,130,335,984,4809.38
Finger Closing,131,331,983,4804.5
Finger Closing,132,327,984,4809.38
Finger Closing,133,324,984,4809.38
Finger Closing,134,322,984,4809.38
Finger Closing,135,319,984,4809.38
Finger Closing,136,318,983,4804.5
Finger Closing,137,314,984,4809.38
Finger Closing,138,312,984,4809.38
Finger Closing,139,309,983,4804.5
Finger Closing,140,307,985,4814.27
Finger Closing,141,305,984,4809.38
Finger Closing,142,300,984,4809.38
Finger Closing,143,298,984,4809.38
Finger Closing,144,295,983,4804.5
Finger Closing,145,292,984,4809.38
Finger Closing,146,289,983,4804.5
Finger Closing,147,288,984,4809.38
Finger Closing,148,287,983,4804.5
Finger Closing,149,286,984,4809.38
Finger Closing,150,285,984,4809.38
Finger Closing,151,281,984,4809.38
Finger Closing,152,278,984,4809.38
Finger Closing,153,276,983,4804.5
Finger Closing,154,273,983,4804.5
Finger Closing,155,269,984,4809.38
Finger Closing,156,269,984,4809.38
Finger Closing,157,267,984,4809.38
Finger Closing,158,265,983,4804.5
Finger Closing,159,263,984,4809.38
Finger Closing,160,263,984,4809.38
Finger Closing,161,261,983,4804.5
Finger Closing,162,258,984,4809.38
Finger Closing,163,256,984,4809.38
Finger Closing,164,256,984,4809.38
Finger Closing,165,256,983,4804.5
Finger Closing,166,256,984,4809.38
Finger Closing,167,257,983,4804.5
Finger Closing,168,258,983,4804.5
Finger Closing,169,258,984,4809.38
Finger Closing,170,258,984,4809.38
Finger Closing,171,259,984,4809.38
Finger Closing,172,259,984,4809.38
Finger Closing,173,260,984,4809.38
Finger Closing,174,260,984,4809.38
Finger Closing,175,261,984,4809.38
Finger Closing,176,261,985,4814.27
Finger Closing,177,261,984,4809.38
Finger Closing,178,261,984,4809.38
Finger Closing,179,261,984,4809.38
Finger Closing,180,262,984,4809.38
Finger Opening,180,262,984,4809.38
Finger Opening,179,262,984,4809.38
Finger Opening,178,262,984,4809.38
Finger Opening,177,262,984,4809.38
Finger Opening,176,262,984,4809.38
Finger Opening,175,263,984,4809.38
Finger Opening,174,263,984,4809.38
Finger Opening,173,264,984,4809.38
Finger Opening,172,264,984,4809.38
Finger Opening,171,264,984,4809.38
Finger Opening,170,266,984,4809.38
Finger Opening,169,266,984,4809.38
Finger Opening,168,267,985,4814.27
Finger Opening,167,269,985,4814.27
Finger Opening,166,270,984,4809.38
Finger Opening,165,270,984,4809.38
Finger Opening,164,271,984,4809.38
Finger Opening,163,272,984,4809.38
Finger Opening,162,272,984,4809.38
Finger Opening,161,273,984,4809.38
Finger Opening,160,274,984,4809.38
Finger Opening,159,276,984,4809.38
Finger Opening,158,278,984,4809.38
Finger Opening,157,281,983,4804.5
Finger Opening,156,284,957,4677.42
Finger Opening,155,290,854,4174
Finger Opening,154,297,793,3875.86
Finger Opening,153,301,983,4804.5
Finger Opening,152,303,984,4809.38
Finger Opening,151,312,984,4809.38
Finger Opening,150,319,979,4784.95
Finger Opening,149,322,984,4809.38
Finger Opening,148,324,983,4804.5
Finger Opening,147,327,984,4809.38
Finger Opening,146,333,983,4804.5
Finger Opening,145,337,984,4809.38
Finger Opening,144,341,984,4809.38
Finger Opening,143,349,985,4814.27
Finger Opening,142,350,984,4809.38
Finger Opening,141,352,984,4809.38
Finger Opening,140,353,984,4809.38
Finger Opening,139,356,985,4814.27
Finger Opening,138,357,984,4809.38
Finger Opening,137,358,984,4809.38
Finger Opening,136,359,983,4804.5
Finger Opening,135,361,984,4809.38
Finger Opening,134,364,984,4809.38
Finger Opening,133,365,984,4809.38
Finger Opening,132,366,984,4809.38
Finger Opening,131,367,984,4809.38
Finger Opening,130,369,984,4809.38
Finger Opening,129,373,984,4809.38
Finger Opening,128,379,983,4804.5
Finger Opening,127,384,985,4814.27
Finger Opening,126,386,984,4809.38
Finger Opening,125,388,984,4809.38
Finger Opening,124,390,984,4809.38
Finger Opening,123,392,983,4804.5
Finger Opening,122,393,984,4809.38
Finger Opening,121,394,983,4804.5
Finger Opening,120,394,984,4809.38
Finger Opening,119,395,984,4809.38
Finger Opening,118,396,984,4809.38
Finger Opening,117,402,984,4809.38
Finger Opening,116,400,984,4809.38
Finger Opening,115,400,984,4809.38
Finger Opening,114,401,984,4809.38
Finger Opening,113,403,983,4804.5
Finger Opening,112,404,984,4809.38
Finger Opening,111,405,984,4809.38
Finger Opening,110,406,984,4809.38
Finger Opening,109,406,984,4809.38
Finger Opening,108,407,984,4809.38
Finger Opening,107,408,984,4809.38
Finger Opening,106,408,984,4809.38
Finger Opening,105,409,984,4809.38
Finger Opening,104,409,984,4809.38
Finger Opening,103,410,985,4814.27
Finger Opening,102,410,984,4809.38
Finger Opening,101,410,984,4809.38
Finger Opening,100,410,984,4809.38
Finger Opening,99,409,984,4809.38
Finger Opening,98,410,984,4809.38
Finger Opening,97,410,984,4809.38
Finger Opening,96,409,985,4814.27
Finger Opening,95,408,984,4809.38
Finger Opening,94,406,984,4809.38
Finger Opening,93,405,984,4809.38
Finger Opening,92,404,984,4809.38
Finger Opening,91,405,984,4809.38
Finger Opening,90,403,983,4804.5
Finger Closing,90,403,887,4335.29
Finger Closing,91,403,984,4809.38
Finger Closing,92,403,984,4809.38
Finger Closing,93,403,985,4814.27
Finger Closing,94,403,985,4814.27
Finger Closing,95,403,983,4804.5
Finger Closing,96,403,963,4706.74
Finger Closing,97,403,984,4809.38
Finger Closing,98,403,916,4477.03
Finger Closing,99,403,914,4467.25
Finger Closing,100,403,889,4345.06
Finger Closing,101,403,874,4271.75
Finger Closing,102,402,872,4261.97
Finger Closing,103,401,740,3616.81
Finger Closing,104,400,713,3484.85
Finger Closing,105,397,596,2913
Finger Closing,106,395,646,3157.38
Finger Closing,107,394,839,4100.68
Finger Closing,108,392,715,3494.62
Finger Closing,109,390,662,3235.58
Finger Closing,110,390,634,3098.73
Finger Closing,111,390,677,3308.9
Finger Closing,112,390,624,3049.85
Finger Closing,113,389,911,4452.59
Finger Closing,114,386,859,4198.44
Finger Closing,115,384,984,4809.38
Finger Closing,116,380,971,4745.85
Finger Closing,117,377,890,4349.95
Finger Closing,118,373,785,3836.75
Finger Closing,119,369,804,3929.62
Finger Closing,120,366,876,4281.52
Finger Closing,121,362,984,4809.38
Finger Closing,122,358,984,4809.38
Finger Closing,123,355,984,4809.38
Finger Closing,124,352,978,4780.06
Finger Closing,125,348,984,4809.38
Finger Closing,126,345,984,4809.38
Finger Closing,127,343,923,4511.24
Finger Closing,128,338,983,4804.5
Finger Closing,129,339,984,4809.38
Finger Closing,130,338,984,4809.38
Finger Closing,131,337,985,4814.27
Finger Closing,132,337,984,4809.38
Finger Closing,133,335,984,4809.38
Finger Closing,134,335,984,4809.38
Finger Closing,135,334,985,4814.27
Finger Closing,136,333,983,4804.5
Finger Closing,137,329,984,4809.38
Finger Closing,138,330,984,4809.38
Finger Closing,139,328,984,4809.38
Finger Closing,140,328,984,4809.38
Finger Closing,141,327,984,4809.38
Finger Closing,142,327,984,4809.38
Finger Closing,143,326,984,4809.38
Finger Closing,144,326,985,4814.27
Finger Closing,145,326,984,4809.38
Finger Closing,146,325,984,4809.38
Finger Closing,147,322,983,4804.5
Finger Closing,148,321,984,4809.38
Finger Closing,149,320,983,4804.5
Finger Closing,150,318,984,4809.38
Finger Closing,151,316,984,4809.38
Finger Closing,152,313,984,4809.38
Finger Closing,153,312,984,4809.38
Finger Closing,154,310,985,4814.27
Finger Closing,155,307,984,4809.38
Finger Closing,156,332,984,4809.38
Finger Closing,157,304,984,4809.38
Finger Closing,158,303,984,4809.38
Finger Closing,159,301,984,4809.38
Finger Closing,160,299,984,4809.38
Finger Closing,161,296,984,4809.38
Finger Closing,162,292,984,4809.38
Finger Closing,163,290,984,4809.38
Finger Closing,164,287,984,4809.38
Finger Closing,165,283,984,4809.38
Finger Closing,166,281,984,4809.38
Finger Closing,167,279,984,4809.38
Finger Closing,168,276,983,4804.5
Finger Closing,169,274,983,4804.5
Finger Closing,170,273,983,4804.5
Finger Closing,171,269,984,4809.38
Finger Closing,172,268,983,4804.5
Finger Closing,173,269,984,4809.38
Finger Closing,174,269,984,4809.38
Finger Closing,175,268,984,4809.38
Finger Closing,176,268,984,4809.38
Finger Closing,177,270,984,4809.38
Finger Closing,178,270,984,4809.38
Finger Closing,179,270,984,4809.38
Finger Closing,180,271,984,4809.38
Finger Opening,180,271,984,4809.38
Finger Opening,179,272,984,4809.38
Finger Opening,178,272,984,4809.38
Finger Opening,177,273,984,4809.38
Finger Opening,176,273,984,4809.38
Finger Opening,175,273,984,4809.38
Finger Opening,174,273,984,4809.38
Finger Opening,173,273,984,4809.38
Finger Opening,172,273,984,4809.38
Finger Opening,171,273,985,4814.27
Finger Opening,170,274,984,4809.38
Finger Opening,169,274,984,4809.38
Finger Opening,168,274,984,4809.38
Finger Opening,167,274,984,4809.38
Finger Opening,166,274,984,4809.38
Finger Opening,165,275,985,4814.27
Finger Opening,164,275,984,4809.38
Finger Opening,163,275,984,4809.38
Finger Opening,162,275,983,4804.5
Finger Opening,161,275,984,4809.38
Finger Opening,160,276,984,4809.38
Finger Opening,159,276,985,4814.27
Finger Opening,158,276,984,4809.38
Finger Opening,157,275,984,4809.38
Finger Opening,156,276,984,4809.38
Finger Opening,155,277,818,3998.04
Finger Opening,154,277,962,4701.86
Finger Opening,153,278,922,4506.35
Finger Opening,152,280,984,4809.38
Finger Opening,151,285,861,4208.21
Finger Opening,150,290,913,4462.37
Finger Opening,149,292,875,4276.64
Finger Opening,148,294,979,4784.95
Finger Opening,147,299,840,4105.57
Finger Opening,146,305,961,4696.97
Finger Opening,145,308,813,3973.61
Finger Opening,144,311,984,4809.38
Finger Opening,143,315,984,4809.38
Finger Opening,142,325,984,4809.38
Finger Opening,141,330,984,4809.38
Finger Opening,140,334,984,4809.38
Finger Opening,139,340,984,4809.38
Finger Opening,138,348,984,4809.38
Finger Opening,137,355,984,4809.38
Finger Opening,136,357,985,4814.27
Finger Opening,135,361,983,4804.5
Finger Opening,134,366,984,4809.38
Finger Opening,133,369,983,4804.5
Finger Opening,132,371,985,4814.27
Finger Opening,131,374,984,4809.38
Finger Opening,130,379,984,4809.38
Finger Opening,129,380,984,4809.38
Finger Opening,128,385,984,4809.38
Finger Opening,127,388,984,4809.38
Finger Opening,126,391,984,4809.38
Finger Opening,125,393,983,4804.5
Finger Opening,124,391,984,4809.38
Finger Opening,123,397,984,4809.38
Finger Opening,122,397,984,4809.38
Finger Opening,121,398,984,4809.38
Finger Opening,120,398,984,4809.38
Finger Opening,119,399,984,4809.38
Finger Opening,118,399,984,4809.38
Finger Opening,117,400,985,4814.27
Finger Opening,116,401,984,4809.38
Finger Opening,115,400,984,4809.38
Finger Opening,114,398,984,4809.38
Finger Opening,113,398,985,4814.27
Finger Opening,112,398,984,4809.38
Finger Opening,111,398,984,4809.38
Finger Opening,110,398,984,4809.38
Finger Opening,109,399,984,4809.38
Finger Opening,108,401,984,4809.38
Finger Opening,107,399,985,4814.27
